#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
H4C2	MED15	9606.ENSP00000366974	9606.ENSP00000263205	0	0	0	0	0	0.800	0	0	0.800
H4C2	MED20	9606.ENSP00000366974	9606.ENSP00000265350	0	0	0	0	0	0.800	0	0	0.800
H4C2	TP53	9606.ENSP00000366974	9606.ENSP00000269305	0	0	0	0	0	0.800	0	0	0.800
H4C2	RPS27A	9606.ENSP00000366974	9606.ENSP00000272317	0	0	0	0	0	0.875	0	0	0.875
H4C2	MED8	9606.ENSP00000366974	9606.ENSP00000290663	0	0	0	0	0	0.800	0	0	0.800
H4C2	VIRMA	9606.ENSP00000366974	9606.ENSP00000297591	0	0	0	0	0	0.292	0	0	0.292
H4C2	MED1	9606.ENSP00000366974	9606.ENSP00000300651	0	0	0	0	0	0.800	0	0	0.800
H4C2	KMT2D	9606.ENSP00000366974	9606.ENSP00000301067	0	0	0	0	0	0.291	0	0	0.290
H4C2	SOX2	9606.ENSP00000366974	9606.ENSP00000323588	0	0	0	0	0	0.800	0	0	0.800
H4C2	MED14	9606.ENSP00000366974	9606.ENSP00000323720	0	0	0	0	0	0.813	0	0	0.813
H4C2	SMARCE1	9606.ENSP00000366974	9606.ENSP00000323967	0	0	0	0	0	0.811	0	0	0.811
H4C2	MED25	9606.ENSP00000366974	9606.ENSP00000326767	0	0	0	0	0	0.803	0	0	0.803
H4C2	ZFAND4	9606.ENSP00000366974	9606.ENSP00000339484	0	0	0	0	0	0.155	0	0	0.154
H4C2	KAT5	9606.ENSP00000366974	9606.ENSP00000340330	0	0	0	0	0	0.246	0	0	0.245
H4C2	TRIM24	9606.ENSP00000366974	9606.ENSP00000340507	0	0	0	0	0	0.526	0	0	0.526
H4C2	SMARCB1	9606.ENSP00000366974	9606.ENSP00000340883	0	0	0	0	0	0.853	0	0	0.853
H4C2	SMARCA4	9606.ENSP00000366974	9606.ENSP00000343896	0	0	0	0	0	0.927	0	0	0.927
H4C2	SMARCAL1	9606.ENSP00000366974	9606.ENSP00000349823	0	0	0	0	0	0.170	0	0	0.169
H4C2	SET	9606.ENSP00000366974	9606.ENSP00000361777	0	0	0	0	0	0.168	0	0	0.167
H4C2	MACROH2A2	9606.ENSP00000366974	9606.ENSP00000362352	0	0	0	0	0	0.183	0	0	0.183
H4C2	RAD54L2	9606.ENSP00000366974	9606.ENSP00000386520	0	0	0	0	0	0.170	0	0	0.169
H4C2	HELLS	9606.ENSP00000366974	9606.ENSP00000377601	0	0	0	0	0	0.170	0	0	0.169
H4C2	LARP7	9606.ENSP00000366974	9606.ENSP00000422626	0	0	0	0	0	0.292	0	0	0.292
H4C2	SMARCA2	9606.ENSP00000366974	9606.ENSP00000371638	0	0	0	0	0	0.300	0	0	0.300
H4C2	OBSL1	9606.ENSP00000366974	9606.ENSP00000385636	0	0	0	0	0	0.317	0	0	0.317
H4C2	UTY	9606.ENSP00000366974	9606.ENSP00000442047	0	0	0	0	0	0.311	0	0	0.311
H4C2	KDM6A	9606.ENSP00000366974	9606.ENSP00000367203	0	0	0	0	0	0.311	0	0	0.311
H4C2	KDM1A	9606.ENSP00000366974	9606.ENSP00000383042	0	0	0	0	0	0.235	0	0	0.235
H4C2	TAF2	9606.ENSP00000366974	9606.ENSP00000367406	0	0	0	0	0	0.800	0	0	0.800
H4C2	SMARCD1	9606.ENSP00000366974	9606.ENSP00000378414	0	0	0	0	0	0.846	0	0	0.846
H4C2	SMARCC2	9606.ENSP00000366974	9606.ENSP00000449396	0	0	0	0	0	0.852	0	0	0.852
H4C2	PBRM1	9606.ENSP00000366974	9606.ENSP00000386593	0	0	0	0	0	0.852	0	0	0.852
H4C2	UBA52	9606.ENSP00000366974	9606.ENSP00000388107	0	0	0	0	0	0.858	0	0	0.858
H4C2	TP53BP1	9606.ENSP00000366974	9606.ENSP00000371475	0	0	0	0	0	0.908	0	0	0.908
H4C2	H4C8	9606.ENSP00000366974	9606.ENSP00000489236	0	0	0	0.983	0	0.900	0	0	0.900
H4C2	H4C9	9606.ENSP00000366974	9606.ENSP00000481486	0	0	0	0.983	0	0.900	0	0	0.900
H4C2	H4C3	9606.ENSP00000366974	9606.ENSP00000367034	0	0	0	0.983	0	0.900	0	0	0.900
H4C2	H4C4	9606.ENSP00000366974	9606.ENSP00000479461	0	0	0	0.983	0	0.900	0	0	0.900
H4C2	H4C5	9606.ENSP00000366974	9606.ENSP00000484789	0	0	0	0.983	0	0.900	0	0	0.900
H4C3	PDCD7	9606.ENSP00000367034	9606.ENSP00000204549	0	0	0	0	0	0.180	0	0	0.179
H4C3	TBP	9606.ENSP00000367034	9606.ENSP00000230354	0	0	0	0	0	0.830	0	0	0.830
H4C3	H4C6	9606.ENSP00000367034	9606.ENSP00000244537	0	0	0	0.983	0	0.900	0	0	0.900
H4C3	MED17	9606.ENSP00000367034	9606.ENSP00000251871	0	0	0	0	0	0.800	0	0	0.800
H4C3	SMARCC1	9606.ENSP00000367034	9606.ENSP00000254480	0	0	0	0	0	0.292	0	0	0.292
H4C3	RCOR1	9606.ENSP00000367034	9606.ENSP00000262241	0	0	0	0	0	0.156	0	0	0.155
H4C3	MED15	9606.ENSP00000367034	9606.ENSP00000263205	0	0	0	0	0	0.800	0	0	0.800
H4C3	MED20	9606.ENSP00000367034	9606.ENSP00000265350	0	0	0	0	0	0.800	0	0	0.800
H4C3	TP53	9606.ENSP00000367034	9606.ENSP00000269305	0	0	0	0	0	0.800	0	0	0.800
H4C3	RPS27A	9606.ENSP00000367034	9606.ENSP00000272317	0	0	0	0	0	0.875	0	0	0.875
H4C3	MED8	9606.ENSP00000367034	9606.ENSP00000290663	0	0	0	0	0	0.800	0	0	0.800
H4C3	VIRMA	9606.ENSP00000367034	9606.ENSP00000297591	0	0	0	0	0	0.292	0	0	0.292
H4C3	MED1	9606.ENSP00000367034	9606.ENSP00000300651	0	0	0	0	0	0.800	0	0	0.800
H4C3	KMT2D	9606.ENSP00000367034	9606.ENSP00000301067	0	0	0	0	0	0.291	0	0	0.290
H4C3	SOX2	9606.ENSP00000367034	9606.ENSP00000323588	0	0	0	0	0	0.800	0	0	0.800
H4C3	MED14	9606.ENSP00000367034	9606.ENSP00000323720	0	0	0	0	0	0.813	0	0	0.813
H4C3	SMARCE1	9606.ENSP00000367034	9606.ENSP00000323967	0	0	0	0	0	0.811	0	0	0.811
H4C3	MED25	9606.ENSP00000367034	9606.ENSP00000326767	0	0	0	0	0	0.803	0	0	0.803
H4C3	ZFAND4	9606.ENSP00000367034	9606.ENSP00000339484	0	0	0	0	0	0.155	0	0	0.154
H4C3	KAT5	9606.ENSP00000367034	9606.ENSP00000340330	0	0	0	0	0	0.246	0	0	0.245
H4C3	TRIM24	9606.ENSP00000367034	9606.ENSP00000340507	0	0	0	0	0	0.526	0	0	0.526
H4C3	SMARCB1	9606.ENSP00000367034	9606.ENSP00000340883	0	0	0	0	0	0.853	0	0	0.853
H4C3	SMARCA4	9606.ENSP00000367034	9606.ENSP00000343896	0	0	0	0	0	0.927	0	0	0.927
H4C3	SMARCAL1	9606.ENSP00000367034	9606.ENSP00000349823	0	0	0	0	0	0.170	0	0	0.169
H4C3	SET	9606.ENSP00000367034	9606.ENSP00000361777	0	0	0	0	0	0.168	0	0	0.167
H4C3	MACROH2A2	9606.ENSP00000367034	9606.ENSP00000362352	0	0	0	0	0	0.183	0	0	0.183
H4C3	RAD54L2	9606.ENSP00000367034	9606.ENSP00000386520	0	0	0	0	0	0.170	0	0	0.169
H4C3	HELLS	9606.ENSP00000367034	9606.ENSP00000377601	0	0	0	0	0	0.170	0	0	0.169
H4C3	LARP7	9606.ENSP00000367034	9606.ENSP00000422626	0	0	0	0	0	0.292	0	0	0.292
H4C3	SMARCA2	9606.ENSP00000367034	9606.ENSP00000371638	0	0	0	0	0	0.300	0	0	0.300
H4C3	OBSL1	9606.ENSP00000367034	9606.ENSP00000385636	0	0	0	0	0	0.317	0	0	0.317
H4C3	UTY	9606.ENSP00000367034	9606.ENSP00000442047	0	0	0	0	0	0.311	0	0	0.311
H4C3	KDM6A	9606.ENSP00000367034	9606.ENSP00000367203	0	0	0	0	0	0.311	0	0	0.311
H4C3	KDM1A	9606.ENSP00000367034	9606.ENSP00000383042	0	0	0	0	0	0.235	0	0	0.235
H4C3	TAF2	9606.ENSP00000367034	9606.ENSP00000367406	0	0	0	0	0	0.800	0	0	0.800
H4C3	SMARCD1	9606.ENSP00000367034	9606.ENSP00000378414	0	0	0	0	0	0.846	0	0	0.846
H4C3	PBRM1	9606.ENSP00000367034	9606.ENSP00000386593	0	0	0	0	0	0.852	0	0	0.852
H4C3	SMARCC2	9606.ENSP00000367034	9606.ENSP00000449396	0	0	0	0	0	0.852	0	0	0.852
H4C3	UBA52	9606.ENSP00000367034	9606.ENSP00000388107	0	0	0	0	0	0.858	0	0	0.858
H4C3	TP53BP1	9606.ENSP00000367034	9606.ENSP00000371475	0	0	0	0	0	0.908	0	0	0.908
H4C3	H4C9	9606.ENSP00000367034	9606.ENSP00000481486	0	0	0	0.983	0	0.900	0	0	0.900
H4C3	H4C8	9606.ENSP00000367034	9606.ENSP00000489236	0	0	0	0.983	0	0.900	0	0	0.900
H4C3	H4C4	9606.ENSP00000367034	9606.ENSP00000479461	0	0	0	0.983	0	0.900	0	0	0.900
H4C3	H4C5	9606.ENSP00000367034	9606.ENSP00000484789	0	0	0	0.983	0	0.900	0	0	0.900
H4C4	PDCD7	9606.ENSP00000479461	9606.ENSP00000204549	0	0	0	0	0	0.180	0	0	0.179
H4C4	TBP	9606.ENSP00000479461	9606.ENSP00000230354	0	0	0	0	0	0.830	0	0	0.830
H4C4	H4C6	9606.ENSP00000479461	9606.ENSP00000244537	0	0	0	0.983	0	0.900	0	0	0.900
H4C4	MED17	9606.ENSP00000479461	9606.ENSP00000251871	0	0	0	0	0	0.800	0	0	0.800
H4C4	SMARCC1	9606.ENSP00000479461	9606.ENSP00000254480	0	0	0	0	0	0.292	0	0	0.292
H4C4	RCOR1	9606.ENSP00000479461	9606.ENSP00000262241	0	0	0	0	0	0.156	0	0	0.155
H4C4	MED15	9606.ENSP00000479461	9606.ENSP00000263205	0	0	0	0	0	0.800	0	0	0.800
H4C4	PLEKHA4	9606.ENSP00000479461	9606.ENSP00000263265	0	0	0	0	0	0.310	0	0	0.310
H4C4	MED20	9606.ENSP00000479461	9606.ENSP00000265350	0	0	0	0	0	0.800	0	0	0.800
H4C4	TP53	9606.ENSP00000479461	9606.ENSP00000269305	0	0	0	0	0	0.800	0	0	0.800
H4C4	RPS27A	9606.ENSP00000479461	9606.ENSP00000272317	0	0	0	0	0	0.875	0	0	0.875
H4C4	MED8	9606.ENSP00000479461	9606.ENSP00000290663	0	0	0	0	0	0.800	0	0	0.800
H4C4	MED1	9606.ENSP00000479461	9606.ENSP00000300651	0	0	0	0	0	0.800	0	0	0.800
H4C4	KMT2D	9606.ENSP00000479461	9606.ENSP00000301067	0	0	0	0	0	0.291	0	0	0.290
H4C4	SOX2	9606.ENSP00000479461	9606.ENSP00000323588	0	0	0	0	0	0.800	0	0	0.800
H4C4	MED14	9606.ENSP00000479461	9606.ENSP00000323720	0	0	0	0	0	0.813	0	0	0.813
H4C4	SMARCE1	9606.ENSP00000479461	9606.ENSP00000323967	0	0	0	0	0	0.811	0	0	0.811
H4C4	MED25	9606.ENSP00000479461	9606.ENSP00000326767	0	0	0	0	0	0.803	0	0	0.803
H4C4	ZFAND4	9606.ENSP00000479461	9606.ENSP00000339484	0	0	0	0	0	0.155	0	0	0.154
H4C4	KAT5	9606.ENSP00000479461	9606.ENSP00000340330	0	0	0	0	0	0.246	0	0	0.245
H4C4	TRIM24	9606.ENSP00000479461	9606.ENSP00000340507	0	0	0	0	0	0.526	0	0	0.526
H4C4	SMARCB1	9606.ENSP00000479461	9606.ENSP00000340883	0	0	0	0	0	0.853	0	0	0.853
H4C4	SMARCA4	9606.ENSP00000479461	9606.ENSP00000343896	0	0	0	0	0	0.927	0	0	0.927
H4C4	SMARCAL1	9606.ENSP00000479461	9606.ENSP00000349823	0	0	0	0	0	0.170	0	0	0.169
H4C4	SET	9606.ENSP00000479461	9606.ENSP00000361777	0	0	0	0	0	0.168	0	0	0.167
H4C4	MACROH2A2	9606.ENSP00000479461	9606.ENSP00000362352	0	0	0	0	0	0.183	0	0	0.183
H4C4	KDM6A	9606.ENSP00000479461	9606.ENSP00000367203	0	0	0	0	0	0.311	0	0	0.311
H4C4	TAF2	9606.ENSP00000479461	9606.ENSP00000367406	0	0	0	0	0	0.800	0	0	0.800
H4C4	TP53BP1	9606.ENSP00000479461	9606.ENSP00000371475	0	0	0	0	0	0.908	0	0	0.908
H4C4	SMARCA2	9606.ENSP00000479461	9606.ENSP00000371638	0	0	0	0	0	0.300	0	0	0.300
H4C4	HELLS	9606.ENSP00000479461	9606.ENSP00000377601	0	0	0	0	0	0.170	0	0	0.169
H4C4	SMARCD1	9606.ENSP00000479461	9606.ENSP00000378414	0	0	0	0	0	0.846	0	0	0.846
H4C4	KDM1A	9606.ENSP00000479461	9606.ENSP00000383042	0	0	0	0	0	0.235	0	0	0.235
H4C4	OBSL1	9606.ENSP00000479461	9606.ENSP00000385636	0	0	0	0	0	0.317	0	0	0.317
H4C4	RAD54L2	9606.ENSP00000479461	9606.ENSP00000386520	0	0	0	0	0	0.170	0	0	0.169
H4C4	PBRM1	9606.ENSP00000479461	9606.ENSP00000386593	0	0	0	0	0	0.852	0	0	0.852
H4C4	UBA52	9606.ENSP00000479461	9606.ENSP00000388107	0	0	0	0	0	0.858	0	0	0.858
H4C4	LARP7	9606.ENSP00000479461	9606.ENSP00000422626	0	0	0	0	0	0.292	0	0	0.292
H4C4	UTY	9606.ENSP00000479461	9606.ENSP00000442047	0	0	0	0	0	0.311	0	0	0.311
H4C4	SMARCC2	9606.ENSP00000479461	9606.ENSP00000449396	0	0	0	0	0	0.852	0	0	0.852
H4C4	H4C9	9606.ENSP00000479461	9606.ENSP00000481486	0	0	0	0.983	0	0.900	0	0	0.900
H4C4	H4C8	9606.ENSP00000479461	9606.ENSP00000489236	0	0	0	0.983	0	0.900	0	0	0.900
H4C4	H4C5	9606.ENSP00000479461	9606.ENSP00000484789	0	0	0	0.983	0	0.900	0	0	0.900
H4C5	PDCD7	9606.ENSP00000484789	9606.ENSP00000204549	0	0	0	0	0	0.180	0	0	0.179
H4C5	TBP	9606.ENSP00000484789	9606.ENSP00000230354	0	0	0	0	0	0.830	0	0	0.830
H4C5	H4C6	9606.ENSP00000484789	9606.ENSP00000244537	0	0	0	0.983	0	0.900	0	0	0.900
H4C5	MED17	9606.ENSP00000484789	9606.ENSP00000251871	0	0	0	0	0	0.800	0	0	0.800
H4C5	SMARCC1	9606.ENSP00000484789	9606.ENSP00000254480	0	0	0	0	0	0.292	0	0	0.292
H4C5	RCOR1	9606.ENSP00000484789	9606.ENSP00000262241	0	0	0	0	0	0.156	0	0	0.155
H4C5	MED15	9606.ENSP00000484789	9606.ENSP00000263205	0	0	0	0	0	0.800	0	0	0.800
H4C5	MED20	9606.ENSP00000484789	9606.ENSP00000265350	0	0	0	0	0	0.800	0	0	0.800
H4C5	TP53	9606.ENSP00000484789	9606.ENSP00000269305	0	0	0	0	0	0.800	0	0	0.800
H4C5	RPS27A	9606.ENSP00000484789	9606.ENSP00000272317	0	0	0	0	0	0.875	0	0	0.875
H4C5	MED8	9606.ENSP00000484789	9606.ENSP00000290663	0	0	0	0	0	0.800	0	0	0.800
H4C5	VIRMA	9606.ENSP00000484789	9606.ENSP00000297591	0	0	0	0	0	0.292	0	0	0.292
H4C5	MED1	9606.ENSP00000484789	9606.ENSP00000300651	0	0	0	0	0	0.800	0	0	0.800
H4C5	KMT2D	9606.ENSP00000484789	9606.ENSP00000301067	0	0	0	0	0	0.291	0	0	0.290
H4C5	SOX2	9606.ENSP00000484789	9606.ENSP00000323588	0	0	0	0	0	0.800	0	0	0.800
H4C5	MED14	9606.ENSP00000484789	9606.ENSP00000323720	0	0	0	0	0	0.813	0	0	0.813
H4C5	SMARCE1	9606.ENSP00000484789	9606.ENSP00000323967	0	0	0	0	0	0.811	0	0	0.811
H4C5	MED25	9606.ENSP00000484789	9606.ENSP00000326767	0	0	0	0	0	0.803	0	0	0.803
H4C5	ZFAND4	9606.ENSP00000484789	9606.ENSP00000339484	0	0	0	0	0	0.155	0	0	0.154
H4C5	KAT5	9606.ENSP00000484789	9606.ENSP00000340330	0	0	0	0	0	0.246	0	0	0.245
H4C5	TRIM24	9606.ENSP00000484789	9606.ENSP00000340507	0	0	0	0	0	0.526	0	0	0.526
H4C5	SMARCB1	9606.ENSP00000484789	9606.ENSP00000340883	0	0	0	0	0	0.853	0	0	0.853
H4C5	SMARCA4	9606.ENSP00000484789	9606.ENSP00000343896	0	0	0	0	0	0.927	0	0	0.927
H4C5	SMARCAL1	9606.ENSP00000484789	9606.ENSP00000349823	0	0	0	0	0	0.170	0	0	0.169
H4C5	SET	9606.ENSP00000484789	9606.ENSP00000361777	0	0	0	0	0	0.168	0	0	0.167
H4C5	MACROH2A2	9606.ENSP00000484789	9606.ENSP00000362352	0	0	0	0	0	0.183	0	0	0.183
H4C5	KDM6A	9606.ENSP00000484789	9606.ENSP00000367203	0	0	0	0	0	0.311	0	0	0.311
H4C5	TAF2	9606.ENSP00000484789	9606.ENSP00000367406	0	0	0	0	0	0.800	0	0	0.800
H4C5	TP53BP1	9606.ENSP00000484789	9606.ENSP00000371475	0	0	0	0	0	0.908	0	0	0.908
H4C5	SMARCA2	9606.ENSP00000484789	9606.ENSP00000371638	0	0	0	0	0	0.300	0	0	0.300
H4C5	HELLS	9606.ENSP00000484789	9606.ENSP00000377601	0	0	0	0	0	0.170	0	0	0.169
H4C5	SMARCD1	9606.ENSP00000484789	9606.ENSP00000378414	0	0	0	0	0	0.846	0	0	0.846
H4C5	KDM1A	9606.ENSP00000484789	9606.ENSP00000383042	0	0	0	0	0	0.235	0	0	0.235
H4C5	OBSL1	9606.ENSP00000484789	9606.ENSP00000385636	0	0	0	0	0	0.317	0	0	0.317
H4C5	RAD54L2	9606.ENSP00000484789	9606.ENSP00000386520	0	0	0	0	0	0.170	0	0	0.169
H4C5	PBRM1	9606.ENSP00000484789	9606.ENSP00000386593	0	0	0	0	0	0.852	0	0	0.852
H4C5	UBA52	9606.ENSP00000484789	9606.ENSP00000388107	0	0	0	0	0	0.858	0	0	0.858
H4C5	LARP7	9606.ENSP00000484789	9606.ENSP00000422626	0	0	0	0	0	0.292	0	0	0.292
H4C5	UTY	9606.ENSP00000484789	9606.ENSP00000442047	0	0	0	0	0	0.311	0	0	0.311
H4C5	SMARCC2	9606.ENSP00000484789	9606.ENSP00000449396	0	0	0	0	0	0.852	0	0	0.852
H4C5	H4C9	9606.ENSP00000484789	9606.ENSP00000481486	0	0	0	0.983	0	0.900	0	0	0.900
H4C5	H4C8	9606.ENSP00000484789	9606.ENSP00000489236	0	0	0	0.983	0	0.900	0	0	0.900
H4C6	RBM22	9606.ENSP00000244537	9606.ENSP00000199814	0	0	0	0	0	0.292	0	0	0.292
H4C6	PDCD7	9606.ENSP00000244537	9606.ENSP00000204549	0	0	0	0	0	0.180	0	0	0.179
H4C6	SF3A1	9606.ENSP00000244537	9606.ENSP00000215793	0	0	0	0	0	0.292	0	0	0.292
H4C6	MYBL2	9606.ENSP00000244537	9606.ENSP00000217026	0	0	0	0	0	0.292	0	0	0.292
H4C6	STAG2	9606.ENSP00000244537	9606.ENSP00000218089	0	0	0	0	0	0.510	0	0	0.510
H4C6	NFKB1	9606.ENSP00000244537	9606.ENSP00000226574	0	0	0	0	0	0.204	0	0	0.204
H4C6	SRSF9	9606.ENSP00000244537	9606.ENSP00000229390	0	0	0	0	0	0.292	0	0	0.292
H4C6	TBP	9606.ENSP00000244537	9606.ENSP00000230354	0	0	0	0	0	0.830	0	0	0.830
H4C6	IL12B	9606.ENSP00000244537	9606.ENSP00000231228	0	0	0	0	0	0.292	0	0	0.292
H4C6	NR3C1	9606.ENSP00000244537	9606.ENSP00000231509	0	0	0	0	0	0.292	0	0	0.292
H4C6	RPN2	9606.ENSP00000244537	9606.ENSP00000237530	0	0	0	0	0	0.292	0	0	0.292
H4C6	TMEM214	9606.ENSP00000244537	9606.ENSP00000238788	0	0	0	0	0	0.292	0	0	0.292
H4C6	NEB	9606.ENSP00000244537	9606.ENSP00000484342	0	0	0	0	0	0.165	0	0	0.165
H4C6	SVIL	9606.ENSP00000244537	9606.ENSP00000348128	0	0	0	0	0	0.165	0	0	0.165
H4C6	RAD54L2	9606.ENSP00000244537	9606.ENSP00000386520	0	0	0	0	0	0.170	0	0	0.169
H4C6	ZFAND4	9606.ENSP00000244537	9606.ENSP00000339484	0	0	0	0	0	0.155	0	0	0.154
H4C6	IGSF3	9606.ENSP00000244537	9606.ENSP00000358495	0	0	0	0	0	0.223	0	0	0.223
H4C6	SMARCAL1	9606.ENSP00000244537	9606.ENSP00000349823	0	0	0	0	0	0.170	0	0	0.169
H4C6	ITPR3	9606.ENSP00000244537	9606.ENSP00000363435	0	0	0	0	0	0.292	0	0	0.292
H4C6	NFIA	9606.ENSP00000244537	9606.ENSP00000360231	0	0	0	0	0	0.292	0	0	0.292
H4C6	LRIF1	9606.ENSP00000244537	9606.ENSP00000358778	0	0	0	0	0	0.292	0	0	0.292
H4C6	POM121C	9606.ENSP00000244537	9606.ENSP00000481575	0	0	0	0	0	0.292	0	0	0.292
H4C6	VIRMA	9606.ENSP00000244537	9606.ENSP00000297591	0	0	0	0	0	0.292	0	0	0.292
H4C6	TRA2A	9606.ENSP00000244537	9606.ENSP00000297071	0	0	0	0	0	0.292	0	0	0.292
H4C6	RABL3	9606.ENSP00000244537	9606.ENSP00000273375	0	0	0	0	0	0.294	0	0	0.294
H4C6	UBP1	9606.ENSP00000244537	9606.ENSP00000283629	0	0	0	0	0	0.292	0	0	0.292
H4C6	RPN1	9606.ENSP00000244537	9606.ENSP00000296255	0	0	0	0	0	0.292	0	0	0.292
H4C6	LRPPRC	9606.ENSP00000244537	9606.ENSP00000260665	0	0	0	0	0	0.292	0	0	0.292
H4C6	TFE3	9606.ENSP00000244537	9606.ENSP00000314129	0	0	0	0	0	0.311	0	0	0.311
H4C6	SPEN	9606.ENSP00000244537	9606.ENSP00000364912	0	0	0	0	0	0.292	0	0	0.292
H4C6	PRDX3	9606.ENSP00000244537	9606.ENSP00000298510	0	0	0	0	0	0.292	0	0	0.292
H4C6	OBSL1	9606.ENSP00000244537	9606.ENSP00000385636	0	0	0	0	0	0.317	0	0	0.317
H4C6	TFAP2A	9606.ENSP00000244537	9606.ENSP00000501092	0	0	0	0	0	0.292	0	0	0.292
H4C6	HADHB	9606.ENSP00000244537	9606.ENSP00000325136	0	0	0	0	0	0.292	0	0	0.292
H4C6	ZNF219	9606.ENSP00000244537	9606.ENSP00000354206	0	0	0	0	0	0.328	0	0	0.328
H4C6	ZNF281	9606.ENSP00000244537	9606.ENSP00000294740	0	0	0	0	0	0.328	0	0	0.328
H4C6	ZBTB20	9606.ENSP00000244537	9606.ENSP00000419153	0	0	0	0	0	0.328	0	0	0.328
H4C6	ZNF687	9606.ENSP00000244537	9606.ENSP00000319829	0	0	0	0	0	0.328	0	0	0.328
H4C6	KIF14	9606.ENSP00000244537	9606.ENSP00000356319	0	0	0	0	0	0.292	0	0	0.292
H4C6	RBM14	9606.ENSP00000244537	9606.ENSP00000311747	0	0	0	0	0	0.292	0	0	0.292
H4C6	TBL2	9606.ENSP00000244537	9606.ENSP00000307260	0	0	0	0	0	0.328	0	0	0.328
H4C6	PHB	9606.ENSP00000244537	9606.ENSP00000479488	0	0	0	0	0	0.292	0	0	0.292
H4C6	KTN1	9606.ENSP00000244537	9606.ENSP00000378725	0	0	0	0	0	0.352	0	0	0.352
H4C6	ZFX	9606.ENSP00000244537	9606.ENSP00000368486	0	0	0	0	0	0.328	0	0	0.328
H4C6	PHF12	9606.ENSP00000244537	9606.ENSP00000329933	0	0	0	0	0	0.314	0	0	0.314
H4C6	RCOR3	9606.ENSP00000244537	9606.ENSP00000413929	0	0	0	0	0	0.359	0	0	0.359
H4C6	TMTC3	9606.ENSP00000244537	9606.ENSP00000266712	0	0	0	0	0	0.351	0	0	0.351
H4C6	MEPCE	9606.ENSP00000244537	9606.ENSP00000308546	0	0	0	0	0	0.292	0	0	0.292
H4C6	RECQL4	9606.ENSP00000244537	9606.ENSP00000482313	0	0	0	0	0	0.292	0	0	0.292
H4C6	NR4A1	9606.ENSP00000244537	9606.ENSP00000440864	0	0	0	0	0	0.292	0	0	0.292
H4C6	RACK1	9606.ENSP00000244537	9606.ENSP00000426909	0	0	0	0	0	0.326	0	0	0.326
H4C6	HNRNPR	9606.ENSP00000244537	9606.ENSP00000363745	0	0	0	0	0	0.320	0	0	0.320
H4C6	HSPA9	9606.ENSP00000244537	9606.ENSP00000297185	0	0	0	0	0	0.306	0	0	0.306
H4C6	SENP3	9606.ENSP00000244537	9606.ENSP00000314029	0	0	0	0	0	0.311	0	0	0.311
H4C6	NCOA2	9606.ENSP00000244537	9606.ENSP00000399968	0	0	0	0	0	0.292	0	0	0.292
H4C6	HNRNPU	9606.ENSP00000244537	9606.ENSP00000491215	0	0	0	0	0	0.292	0	0	0.292
H4C6	HSPD1	9606.ENSP00000244537	9606.ENSP00000340019	0	0	0	0	0	0.308	0	0	0.308
H4C6	HSP90B1	9606.ENSP00000244537	9606.ENSP00000299767	0	0	0	0	0	0.292	0	0	0.292
H4C6	HEXIM1	9606.ENSP00000244537	9606.ENSP00000328773	0	0	0	0	0	0.292	0	0	0.292
H4C6	PHF6	9606.ENSP00000244537	9606.ENSP00000329097	0	0	0	0	0	0.372	0	0	0.372
H4C6	TUBA1C	9606.ENSP00000244537	9606.ENSP00000443475	0	0	0	0	0	0.292	0	0	0.292
H4C6	SP1	9606.ENSP00000244537	9606.ENSP00000329357	0	0	0	0	0	0.328	0	0	0.328
H4C6	TADA2A	9606.ENSP00000244537	9606.ENSP00000481091	0	0	0	0	0	0.292	0	0	0.292
H4C6	UTY	9606.ENSP00000244537	9606.ENSP00000442047	0	0	0	0	0	0.311	0	0	0.311
H4C6	HMGB2	9606.ENSP00000244537	9606.ENSP00000296503	0	0	0	0	0	0.331	0	0	0.331
H4C6	HELLS	9606.ENSP00000244537	9606.ENSP00000377601	0	0	0	0	0	0.387	0	0	0.387
H4C6	TUBB	9606.ENSP00000244537	9606.ENSP00000339001	0	0	0	0	0	0.292	0	0	0.292
H4C6	LRRK2	9606.ENSP00000244537	9606.ENSP00000298910	0	0	0	0	0	0.292	0	0	0.292
H4C6	HMGB1	9606.ENSP00000244537	9606.ENSP00000345347	0	0	0	0	0	0.331	0	0	0.331
H4C6	HSPA6	9606.ENSP00000244537	9606.ENSP00000310219	0	0	0	0	0	0.424	0	0	0.424
H4C6	HSPA5	9606.ENSP00000244537	9606.ENSP00000324173	0	0	0	0	0	0.326	0	0	0.326
H4C6	KDM2B	9606.ENSP00000244537	9606.ENSP00000366271	0	0	0	0	0	0.332	0	0	0.332
H4C6	RPRD1B	9606.ENSP00000244537	9606.ENSP00000362532	0	0	0	0	0	0.510	0	0	0.510
H4C6	NR2C2	9606.ENSP00000244537	9606.ENSP00000483059	0	0	0	0	0	0.510	0	0	0.510
H4C6	VHL	9606.ENSP00000244537	9606.ENSP00000256474	0	0	0	0	0	0.510	0	0	0.510
H4C6	RELA	9606.ENSP00000244537	9606.ENSP00000384273	0	0	0	0	0	0.329	0	0	0.329
H4C6	HADHA	9606.ENSP00000244537	9606.ENSP00000370023	0	0	0	0	0	0.510	0	0	0.510
